,ARM,HR1_10SCALE,HR2_1,HR2_2,HR2_3,HR2_4,HR2_5,HR3,HR4,HR5,HR6,HR7_1,HR7_2,HR7_3,HR7_4,HR8,HR11,HR12_1,HR12_2,HR12_3,HR12_4,HR12_5,HR13,HR14,COVID_HR1,COVID_HR2,COVID_HR3,STIMULUS2,STIMULUS3,STIMULUS4,STIMULUS5,STIMULUS6,POLICY1,POLICY2,POLICY3,POLICY4,PERSONAL2,PERSONAL3,PERSONAL4,WORRY_1,WORRY_2,WORRY_3,WORRY_4,WORRY_5,WORRY_6,WORRY_7,WORRY_8,MEDIA1,MEDIA2,MEDIA5,MEDIA6_1,MEDIA6_2,MEDIA6_3,MEDIA6_4,MEDIA6_5,MEDIA6_6,MEDIA6_7,MEDIA7,MEDIA9,MEDIA10,MEDIA11,MEDIA12,MEDIA13,MEDIA14,MEDIA15,MEDIA17,MH1,MH2,CHILDCARE1,CHILDCARE2,CHILDCARE3,ELDERLYCARE1,IDEOLOGY1,IDEOLOGY2,IDEOLOGY3,IDEOLOGY4,IDEOLOGY5,IDEOLOGY6,IDEOLOGY7,IDEOLOGY8,CULTURE1_1,CULTURE1_2,CULTURE1_3,CULTURE1_4,CULTURE1_5,CULTURE1_6,CULTURE2_1,CULTURE2_2,CULTURE2_3,CULTURE2_4,CULTURE2_5,CULTURE2_6,CULTURE2_7,RUMORS2,DEMOGRAPHIC2,DEMOGRAPHIC4,DEMOGRAPHIC5,DEMOGRAPHIC6,DEMOGRAPHIC7,DEMOGRAPHIC8,DEMOGRAPHIC9,DEMOGRAPHIC10,DEMOGRAPHIC11,DEMOGRAPHIC12,DEMOGRAPHIC13,age,STIMULUS1_WORK_FROM_HOME,STIMULUS1_LOST_JOB,STIMULUS1_FURLOUGHED,STIMULUS1_REDUCED_HOURS,STIMULUS1_PAY_CUT,STIMULUS1_WORK_MORE_HOUR,STIMULUS1_INCREASED_PAY,STIMULUS1_Nothing changed,POLICY5_EVERYONE_SD,POLICY5_AFFECTED_AREA_SD,POLICY5_VOLUNTARY_SD,POLICY5_OLD_PEOPLE_SD,POLICY5_CLOSE_SCHOOL,POLICY5_CLOSE_UNIVERSITY,POLICY5_CANCEL_LARGE_EVENT,POLICY5_OTHER,POLICY6_EVERYONE_SD,POLICY6_AFFECTED_AREA_SD,POLICY6_VOLUNTARY_SD,POLICY6_OLD_PEOPLE_SD,POLICY6_CLOSE_SCHOOL,POLICY6_CLOSE_UNIVERSITY,POLICY6_CANCEL_LARGE_EVENT,POLICY6_OTHER,PERSONAL1_WFH,PERSONAL1_STAY_HOME,PERSONAL1_DISTANCE_OLD_PEOPLE,PERSONAL1_DISTANCE_FAM_MEMBERS,PERSONAL1_KEEP_KIDS_HOME1,PERSONAL1_KEEP_KIDS_HOME2,PERSONAL5_WASH_HAND_OFTEN,PERSONAL5_USE_HAND_SANITIZER,PERSONAL5_TEST_COVID,PERSONAL5_CHANGE_TRAVEL,PERSONAL5_AVOID_CONTACT_OTHERS,PERSONAL5_AVOID_OLDER_ADULTS,PERSONAL5_AVOID_GATHERING,PERSONAL5_SOUGHT_INFO,PERSONAL5_SELF_QUARANTINED,PERSONAL6_SELF_COMPLICATION,PERSONAL6_SOMEONE_COMPLICATION,PERSONAL6_NO_FOOD,PERSONAL6_FEELING_ANXIOUS,PERSONAL6_LACK_CARE,PERSONAL6_LACK_ACCESS,PERSONAL6_KIDS_EDU,PERSONAL6_CANNOT_PAY_RENT,PERSONAL6_CANNOT_TAKE_CARE_OTHER,PERSONAL6_CANNOT_WORK,PERSONAL6_LONG_TERM_FINANCIAL,PERSONAL6_OTHER,PERSONAL7_REDUCED_INCOME,PERSONAL7_LOST_MY_JOB,PERSONAL7_LOSS_CHILDCARE,PERSONAL7_GETTING_FOOD,PERSONAL7_GETTING_SUPPLIES,PERSONAL7_GETTING_MEDICATIONS,PERSONAL7_TRANSPORTATION,PERSONAL7_ACCESS_HEALTHCARE,PERSONAL7_NONE,PERSONAL7_OTHER,MEDIA3_TV,MEDIA3_SOCIAL_MEDIA,MEDIA3_NEWSPAPER,MEDIA3_MAGAZINE,MEDIA3_BLOG,MEDIA3_GOV_WEBSITE,MEDIA3_HEALTH_WEBSITE,MEDIA3_FRIENDS_FAMILY,MEDIA3_HEALTH_PRACTITIONERS,MEDIA3_HEALTH_RESEARCHER,MEDIA3_SCIEN_ARTICLES,MEDIA3_OTHER,MEDIA4_TV,MEDIA4_SOCIAL_MEDIA,MEDIA4_NEWSPAPER,MEDIA4_MAGAZINE,MEDIA4_BLOG,MEDIA4_GOV_WEBSITE,MEDIA4_HEALTH_WEBSITE,MEDIA4_FRIENDS_FAMILY,MEDIA4_HEALTH_PRACTITIONERS,MEDIA4_HEALTH_RESEARCHER,MEDIA4_SCIEN_ARTICLES,MEDIA4_OTHER,MEDIA8_DIABETES,MEDIA8_HEART_DISEASE,MEDIA8_CANCER,MEDIA8_HIV,MEDIA8_ASTHMA,MEDIA8_LUNG_DISEASE,MEDIA8_OTHER,MEDIA8_NONE,MEDIA8_HYPERTENSION,MEDIA16_SOUP_KITCHEN,MEDIA16_SCHOOL,MEDIA16_FOOD_STAMPS,MEDIA16_COMMUNITY,MEDIA16_FOOD_ASSIS,MEDIA16_DONT_KNOW,RUMORS1_ACCIDENTLY_ESCAPED,RUMORS1_PURPOSEFULLY_LEAKED,RUMORS1_USARMY_BROUGHT,RUMORS1_BAT_TO_HUMANS,RUMORS1_BAT_ANIMAL_HUMANS,RUMORS1_WET_MARKET,RUMORS1_OTHER,DEMOGRAPHIC1_EMPLOYED,DEMOGRAPHIC1_UNEMPLOYED,DEMOGRAPHIC1_RETIRED,DEMOGRAPHIC1_STUDENTS,DEMOGRAPHIC1_OTHER
1076,2,9,5,5,5,4,5,4,4,4,4,4,4,4,4,3,B,2,2,1,2,2,C,C,Some,B,A,B,3,2,A,B,1,1,B,B,2,3,3,3,3,3,3,3,3,3,3,3,C,D,4,4,4,4,4,4,4,3,A,4,3,2,A,Yes,A,A,3,2,Yes,A,No,No,A,A,A,B,2,3,C,C,5,5,5,5,5,5,5,5,4,4,5,5,4,B,Yes,MI,48214,Yes,Yes,B,4,Male,2,A,1,39,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1077,1,6,2,2,2,2,5,4,4,4,3,3,3,3,4,3,C,2,2,2,2,2,E,E,NA,C,B,C,2,2,D,D,1,1,B,A,1,4,4,3,3,3,2,2,2,3,3,3,A,C,4,4,3,4,4,4,4,4,B,3,0,0,B,No,B,B,2,2,No,B,No,No,A,A,A,B,1,3,D,D,5,5,5,4,4,5,5,4,5,4,5,5,5,F,No,MA,1524,Yes,No,L,1,Male,0,A,1,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
1078,2,8,2,3,4,3,5,4,2,4,2,2,2,2,3,0,B,2,0,0,1,2,E,E,NA,C,C,C,2,0,A,B,0,0,B,A,1,1,2,1,1,2,2,1,1,2,2,1,C,D,3,3,3,2,1,4,1,3,B,0,4,0,C,No,B,B,0,0,Yes,C,No,No,B,H,B,NA,0,3,C,C,4,4,3,5,5,3,2,4,3,4,4,4,3,B,Yes,KY,42164,Yes,No,A,4,Female,2,A,0,32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0
1079,1,8,4,4,5,5,4,3,3,3,3,3,2,2,2,2,B,2,2,0,2,2,A,B,Some,C,A,B,2,2,D,C,0,1,B,A,2,3,3,2,2,2,2,2,2,2,2,2,B,C,2,2,2,2,2,2,2,3,B,3,3,1,A,Yes,A,A,1,1,Yes,A,No,No,A,A,A,B,-1,4,D,D,4,4,4,4,4,4,4,4,4,4,4,4,4,D,No,TX,75001,Yes,No,B,3,Male,4,A,2,40,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1080,1,1,1,1,2,2,2,3,1,1,1,4,3,0,3,2,D,2,2,2,1,0,D,A,Some,NA,C,C,1,1,A,B,1,1,C,B,2,1,1,1,1,2,3,1,1,1,3,3,C,D,1,4,4,5,2,1,2,3,B,1,0,0,B,Yes,A,B,1,3,Yes,B,No,No,A,A,A,A,0,4,C,D,4,2,2,5,2,2,1,5,5,5,5,5,1,F,Yes,ND,58324,Yes,No,B,1,Female,3,A,0,35,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0
1081,1,6,5,5,4,5,4,4,4,4,4,2,4,4,4,3,C,2,1,2,2,2,A,B,Some,NA,A,B,2,3,B,C,1,2,B,A,2,4,4,3,0,1,3,3,3,3,3,3,B,C,4,0,5,3,5,3,5,4,A,3,3,2,A,Yes,A,A,3,0,Yes,A,Yes,Yes,B,B,A,B,1,4,C,E,5,4,5,5,5,5,5,5,5,5,5,4,5,A,Yes,CA,90402,Yes,Yes,B,4,Male,7,A,3,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1082,1,1,3,3,3,4,4,3,3,4,4,3,3,3,2,3,A,2,2,2,2,2,E,E,NA,NA,A,B,1,1,A,B,2,2,C,B,1,2,0,2,2,2,3,3,2,2,2,2,B,A,3,3,3,3,2,4,3,2,B,0,4,0,B,No,B,A,0,0,Yes,C,No,No,A,A,D,B,0,2,A,D,3,4,2,4,2,2,3,5,5,4,5,4,1,B,No,WI,53549,Yes,No,L,0,Female,2,A,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
1083,2,10,5,5,5,5,5,4,4,4,4,4,4,4,4,3,A,2,2,2,2,2,E,E,All,NA,A,C,2,2,D,C,0,2,C,B,3,3,4,1,0,0,2,0,0,1,1,1,A,C,5,5,5,5,5,5,5,4,B,1,0,0,B,No,B,B,0,0,Yes,A,No,No,A,A,A,B,2,2,D,D,1,4,1,1,1,5,2,2,5,5,5,5,3,A,Yes,CA,90001,Yes,No,F,4,Male,7,A,1,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
1084,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,C,1,1,1,1,1,E,G,All,D,C,C,1,1,D,D,2,0,C,B,0,1,1,3,2,1,0,1,2,3,2,0,D,E,1,2,3,4,5,0,5,0,B,1,0,0,B,No,B,B,3,3,No,B,No,No,C,G,C,B,-2,0,D,E,5,4,3,2,1,2,5,4,3,2,1,2,3,F,No,GA,30350,Yes,No,J,1,Male,6,G,3,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1085,1,3,5,4,5,4,5,3,3,3,3,4,3,4,3,2,B,2,1,2,1,2,B,B,Some,B,A,A,2,2,B,B,1,1,B,A,2,3,3,3,2,3,2,3,2,3,2,2,B,B,5,0,5,0,5,0,5,3,A,3,3,1,A,Yes,A,A,2,2,Yes,A,Yes,Yes,B,B,A,A,1,3,A,E,5,4,5,4,5,4,4,5,4,5,4,5,4,B,Yes,DC,20037,Yes,Yes,B,3,Male,5,A,0,44,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1086,1,1,5,5,4,5,5,4,4,4,4,4,2,4,4,3,A,2,2,2,2,2,E,F,NA,C,A,C,3,2,A,D,2,2,B,B,3,4,4,2,3,3,2,3,3,3,3,3,A,C,5,4,5,5,4,5,5,4,A,4,3,1,B,No,B,A,2,0,Yes,A,No,No,B,B,A,B,2,4,C,D,5,5,2,4,2,2,5,4,2,2,2,5,4,A,Yes,NY,10041,Yes,No,B,4,Male,6,A,2,35,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1087,2,1,5,4,5,5,5,3,2,2,1,3,2,2,3,2,B,2,2,2,2,2,E,A,NA,NA,A,C,1,1,D,D,1,0,B,B,2,1,4,0,1,0,2,1,2,1,2,0,A,F,2,2,2,2,1,4,4,4,B,2,0,0,B,No,B,B,0,0,Yes,B,No,No,A,A,A,B,0,3,A,D,3,5,1,2,1,1,3,2,4,5,5,5,3,F,Yes,GA,30302,Yes,No,F,4,Male,4,A,1,35,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
1088,1,7,5,5,5,5,3,3,2,4,4,2,1,4,4,2,B,2,2,2,2,2,E,A,NA,NA,A,B,2,3,A,B,1,2,B,A,3,1,4,3,3,3,3,3,1,3,1,3,A,C,5,5,4,5,3,4,4,4,A,4,0,0,B,No,B,A,0,0,No,C,Yes,Yes,A,A,A,B,2,3,D,D,3,4,1,3,5,4,4,3,5,5,5,5,4,A,Yes,NY,10001,No,No,A,4,Male,2,C,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1089,1,10,4,3,5,5,4,3,3,3,3,2,2,4,3,2,B,2,2,2,2,2,E,B,Some,C,A,C,1,2,A,B,2,2,B,B,2,2,4,3,3,3,2,2,2,1,2,2,C,C,3,3,4,4,4,2,2,3,B,2,0,0,B,No,B,A,1,2,No,B,No,No,A,A,A,A,1,3,B,E,3,4,3,3,3,3,4,3,4,4,4,4,4,A,Yes,NY,41001,Yes,No,B,4,Male,0,C,1,20,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1090,1,4,5,3,3,4,3,2,3,3,3,2,2,2,1,1,A,1,1,2,2,2,B,F,All,C,A,B,2,2,A,B,1,2,A,A,3,4,4,2,2,3,3,2,3,2,3,3,A,A,2,2,1,1,2,2,2,4,A,4,4,2,A,Yes,A,A,3,2,Yes,A,Yes,Yes,A,A,A,A,2,4,A,C,4,4,5,4,5,4,4,4,5,4,4,5,4,A,Yes,NY,10001,Yes,Yes,A,4,Male,4,A,3,38,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1091,2,3,4,3,4,4,5,3,3,3,3,4,3,4,4,2,B,2,2,2,2,2,C,A,All,NA,A,A,2,3,B,B,2,2,A,A,3,3,3,2,1,2,1,2,1,2,1,2,B,C,4,3,4,3,4,3,4,3,A,3,1,2,B,No,B,A,2,1,Yes,A,No,No,B,B,B,NA,1,3,C,C,5,4,4,5,3,5,5,4,4,5,4,5,4,A,No,CA,90044,Yes,No,B,4,Male,6,A,2,36,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1092,2,1,1,2,3,1,1,1,1,1,1,3,2,1,3,2,B,2,1,2,0,1,A,D,NA,NA,A,B,1,1,D,D,2,2,A,A,3,4,0,0,0,1,3,3,3,3,0,2,C,D,1,5,1,1,4,4,4,3,B,2,3,0,B,No,B,B,3,3,No,B,No,No,B,B,B,NA,-1,3,C,E,1,1,5,5,1,1,1,3,5,1,1,1,1,B,No,CA,90035,Yes,No,B,2,Male,4,A,3,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
1093,2,9,5,5,5,5,4,4,3,4,3,4,4,3,4,2,A,2,2,2,2,2,B,A,NA,B,A,B,2,3,A,C,1,2,B,A,3,3,3,3,2,2,2,2,3,2,3,3,B,C,3,3,3,3,3,3,3,4,A,4,4,2,A,Yes,A,A,1,1,Yes,A,Yes,Yes,A,A,A,A,2,3,C,B,5,4,4,4,5,4,5,4,4,4,4,5,4,C,Yes,AR,85001,Yes,No,E,4,Male,4,A,1,28,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1094,2,9,5,5,5,5,4,3,3,3,4,4,4,3,3,3,B,2,2,2,2,2,C,A,Some,B,A,A,3,3,A,B,0,2,A,B,2,4,4,3,2,2,1,2,3,3,3,2,A,A,3,2,2,1,1,2,2,3,A,3,3,2,B,No,B,A,1,1,No,B,Yes,No,A,A,A,A,2,4,D,D,4,4,2,2,2,4,4,4,4,4,4,2,2,A,Yes,NJ,7102,Yes,No,F,4,Male,4,A,3,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0
1095,2,10,5,5,5,5,5,4,4,4,4,2,0,4,3,3,B,2,2,2,2,2,A,A,Some,D,A,C,3,2,D,D,0,2,B,B,3,4,4,3,3,3,0,0,3,0,3,3,C,C,3,3,2,3,3,3,3,4,B,4,0,0,B,No,B,B,3,0,No,B,No,No,A,A,A,B,1,3,F,D,5,5,1,1,1,5,1,5,5,5,5,5,5,B,No,GA,30301,Yes,No,A,4,Male,0,A,1,19,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1096,2,5,5,5,3,4,1,4,4,4,4,1,3,4,4,3,A,2,1,2,2,2,E,D,All,D,A,C,3,2,A,C,2,2,B,B,3,4,3,3,1,3,3,3,1,2,3,2,B,E,1,5,5,5,4,3,2,4,B,4,3,2,C,Yes,A,A,0,3,No,A,No,No,C,A,A,B,1,3,F,D,5,3,4,5,5,5,5,5,2,1,1,3,4,B,Yes,TX,77075,Yes,No,A,4,Male,0,C,1,24,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1097,2,1,4,3,4,4,4,3,2,3,3,3,1,1,2,2,B,2,2,2,2,2,E,A,Some,C,C,C,2,2,A,B,1,2,B,A,3,1,3,3,3,3,3,3,3,3,3,3,A,C,3,4,4,4,3,3,3,3,B,3,3,1,B,No,B,B,0,0,Yes,A,No,No,B,B,A,B,2,4,C,C,4,5,5,5,5,5,5,4,5,4,4,5,4,A,Yes,NY,10004,Yes,No,A,2,Male,7,A,2,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1098,1,1,4,4,4,4,5,4,4,4,4,4,3,4,3,3,A,2,2,2,1,2,A,A,All,NA,A,B,3,3,A,D,2,2,A,A,3,4,4,3,2,3,2,3,2,3,2,3,A,C,5,4,5,4,3,4,5,4,A,4,4,2,A,Yes,A,A,3,3,Yes,A,Yes,Yes,B,A,A,A,2,4,C,C,5,4,5,4,5,4,5,4,5,4,4,5,4,A,Yes,NY,11378,Yes,Yes,A,4,Male,7,A,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1099,2,5,2,2,3,3,3,0,2,2,2,0,2,2,2,1,C,1,1,1,1,1,E,A,Some,C,C,B,2,2,A,B,0,0,B,B,2,1,4,2,2,2,2,1,2,2,2,2,B,A,3,3,3,3,2,3,3,3,B,2,0,0,B,No,B,B,0,1,No,C,No,Yes,B,H,B,NA,2,3,C,C,3,4,2,3,2,2,4,4,3,3,3,2,3,E,No,NV,89081,Yes,No,C,4,Female,3,A,1,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0
